Source,Target,Type,Id,Label,timeset,Weight,S
65,120,Directed,1802,,,3,
65,121,Directed,1803,,,2,
65,122,Directed,1804,,,6,
65,128,Directed,1805,,,6,
65,133,Directed,1806,,,1,
65,134,Directed,1807,,,3,
65,138,Directed,1808,,,6,
65,142,Directed,1809,,,5,
65,143,Directed,1810,,,7,
65,151,Directed,1811,,,2,
65,153,Directed,1812,,,1,
65,162,Directed,1813,,,2,
66,5,Directed,1814,,,1,
66,7,Directed,1815,,,1,
66,10,Directed,1816,,,4,
66,11,Directed,1817,,,1,
66,22,Directed,1818,,,6,
66,25,Directed,1819,,,1,
66,29,Directed,1820,,,3,
66,50,Directed,1821,,,1,
66,55,Directed,1822,,,1,
66,63,Directed,1823,,,2,
66,64,Directed,1824,,,1,
66,65,Directed,1825,,,1,
66,67,Directed,1826,,,4,
66,68,Directed,1827,,,3,
66,69,Directed,1828,,,1,
66,70,Directed,1829,,,2,
66,74,Directed,1830,,,7,
66,81,Directed,1831,,,3,
66,89,Directed,1832,,,5,
66,90,Directed,1833,,,2,
66,98,Directed,1834,,,1,
66,101,Directed,1835,,,1,
66,104,Directed,1836,,,1,
66,107,Directed,1837,,,4,
66,111,Directed,1838,,,5,
66,112,Directed,1839,,,1,
66,115,Directed,1840,,,1,
66,116,Directed,1841,,,1,
66,117,Directed,1842,,,1,
66,119,Directed,1843,,,1,
66,122,Directed,1844,,,1,
66,127,Directed,1845,,,2,
66,132,Directed,1846,,,5,
66,137,Directed,1847,,,12,
66,139,Directed,1848,,,1,
66,144,Directed,1849,,,2,
66,147,Directed,1850,,,7,
66,154,Directed,1851,,,6,
66,156,Directed,1852,,,1,
66,157,Directed,1853,,,2,
66,161,Directed,1854,,,2,
66,163,Directed,1855,,,3,
67,1,Directed,1856,,,1,
67,7,Directed,1857,,,5,
67,10,Directed,1858,,,3,
67,11,Directed,1859,,,1,
67,17,Directed,1860,,,1,
67,22,Directed,1861,,,13,
67,24,Directed,1862,,,2,
67,29,Directed,1863,,,7,
67,43,Directed,1864,,,1,
67,55,Directed,1865,,,1,
67,63,Directed,1866,,,5,
67,64,Directed,1867,,,1,
67,66,Directed,1868,,,1,
67,68,Directed,1869,,,3,
67,69,Directed,1870,,,4,
67,74,Directed,1871,,,7,
67,77,Directed,1872,,,1,
67,78,Directed,1873,,,1,
67,82,Directed,1874,,,1,
67,84,Directed,1875,,,1,
67,89,Directed,1876,,,14,
67,92,Directed,1877,,,2,
67,98,Directed,1878,,,1,
67,104,Directed,1879,,,2,
67,106,Directed,1880,,,1,
67,107,Directed,1881,,,4,
67,111,Directed,1882,,,1,
67,116,Directed,1883,,,1,
67,119,Directed,1884,,,4,
67,127,Directed,1885,,,7,
67,132,Directed,1886,,,8,
67,137,Directed,1887,,,24,
67,144,Directed,1888,,,3,
67,147,Directed,1889,,,24,
67,154,Directed,1890,,,2,
67,157,Directed,1891,,,1,
67,160,Directed,1892,,,3,
67,161,Directed,1893,,,4,
68,5,Directed,1894,,,1,
68,7,Directed,1895,,,1,
68,10,Directed,1896,,,3,
68,17,Directed,1897,,,1,
68,28,Directed,1898,,,1,
68,29,Directed,1899,,,1,
68,54,Directed,1900,,,1,
68,69,Directed,1901,,,3,
68,74,Directed,1902,,,4,
68,75,Directed,1903,,,4,
68,78,Directed,1904,,,2,
68,81,Directed,1905,,,1,
68,96,Directed,1906,,,1,
68,102,Directed,1907,,,1,
68,106,Directed,1908,,,1,
68,115,Directed,1909,,,1,
68,118,Directed,1910,,,2,
68,119,Directed,1911,,,1,
68,120,Directed,1912,,,2,
68,122,Directed,1913,,,1,
68,127,Directed,1914,,,4,
68,130,Directed,1915,,,1,
68,137,Directed,1916,,,4,
68,138,Directed,1917,,,1,
68,144,Directed,1918,,,1,
68,157,Directed,1919,,,1,
68,164,Directed,1920,,,1,
69,7,Directed,1921,,,6,
69,10,Directed,1922,,,3,
69,14,Directed,1923,,,1,
69,29,Directed,1924,,,4,
69,43,Directed,1925,,,1,
69,68,Directed,1926,,,9,
69,74,Directed,1927,,,5,
69,75,Directed,1928,,,4,
69,76,Directed,1929,,,2,
69,78,Directed,1930,,,4,
69,96,Directed,1931,,,1,
69,98,Directed,1932,,,1,
69,107,Directed,1933,,,1,
69,111,Directed,1934,,,3,
69,114,Directed,1935,,,1,
69,119,Directed,1936,,,6,
69,127,Directed,1937,,,10,
69,132,Directed,1938,,,1,
69,137,Directed,1939,,,5,
69,138,Directed,1940,,,1,
69,144,Directed,1941,,,1,
69,154,Directed,1942,,,6,
69,157,Directed,1943,,,2,
70,0,Directed,1944,,,2,
70,7,Directed,1945,,,1,
70,8,Directed,1946,,,3,
70,14,Directed,1947,,,4,
70,17,Directed,1948,,,1,
70,20,Directed,1949,,,4,
70,22,Directed,1950,,,1,
70,30,Directed,1951,,,1,
70,33,Directed,1952,,,4,
70,36,Directed,1953,,,3,
70,40,Directed,1954,,,2,
70,43,Directed,1955,,,2,
70,45,Directed,1956,,,1,
70,50,Directed,1957,,,1,
70,51,Directed,1958,,,4,
70,56,Directed,1959,,,7,
70,68,Directed,1960,,,2,
70,71,Directed,1961,,,4,
70,80,Directed,1962,,,1,
70,104,Directed,1963,,,1,
70,108,Directed,1964,,,2,
70,109,Directed,1965,,,1,
70,117,Directed,1966,,,3,
70,118,Directed,1967,,,1,
70,121,Directed,1968,,,1,
70,122,Directed,1969,,,3,
70,128,Directed,1970,,,3,
70,133,Directed,1971,,,1,
70,134,Directed,1972,,,2,
70,137,Directed,1973,,,4,
70,138,Directed,1974,,,5,
70,142,Directed,1975,,,2,
70,156,Directed,1976,,,1,
70,162,Directed,1977,,,3,
70,164,Directed,1978,,,4,
71,8,Directed,1979,,,7,
71,14,Directed,1980,,,1,
71,19,Directed,1981,,,4,
71,20,Directed,1982,,,1,
71,28,Directed,1983,,,1,
71,32,Directed,1984,,,1,
71,33,Directed,1985,,,2,
71,37,Directed,1986,,,1,
71,38,Directed,1987,,,5,
71,40,Directed,1988,,,2,
71,43,Directed,1989,,,1,
71,45,Directed,1990,,,2,
71,51,Directed,1991,,,3,
71,64,Directed,1992,,,2,
71,102,Directed,1993,,,3,
71,107,Directed,1994,,,1,
71,109,Directed,1995,,,1,
71,110,Directed,1996,,,1,
71,117,Directed,1997,,,1,
71,118,Directed,1998,,,2,
71,120,Directed,1999,,,2,
71,121,Directed,2000,,,1,
71,122,Directed,2001,,,3,
71,128,Directed,2002,,,1,
71,133,Directed,2003,,,1,
71,134,Directed,2004,,,1,
71,137,Directed,2005,,,1,
71,138,Directed,2006,,,2,
71,142,Directed,2007,,,5,
71,143,Directed,2008,,,3,
71,156,Directed,2009,,,2,
71,162,Directed,2010,,,1,
71,164,Directed,2011,,,2,
72,1,Directed,2012,,,4,
72,5,Directed,2013,,,2,
72,15,Directed,2014,,,1,
72,19,Directed,2015,,,1,
72,25,Directed,2016,,,8,
72,30,Directed,2017,,,1,
72,31,Directed,2018,,,4,
72,39,Directed,2019,,,4,
72,43,Directed,2020,,,8,
72,47,Directed,2021,,,2,
72,52,Directed,2022,,,1,
72,55,Directed,2023,,,10,
72,56,Directed,2024,,,1,
72,60,Directed,2025,,,1,
72,74,Directed,2026,,,1,
72,91,Directed,2027,,,2,
72,98,Directed,2028,,,6,
72,100,Directed,2029,,,1,
72,102,Directed,2030,,,1,
72,106,Directed,2031,,,5,
72,123,Directed,2032,,,1,
72,136,Directed,2033,,,1,
72,140,Directed,2034,,,1,
72,150,Directed,2035,,,1,
72,155,Directed,2036,,,1,
72,165,Directed,2037,,,3,
73,4,Directed,2038,,,1,
73,5,Directed,2039,,,2,
73,12,Directed,2040,,,1,
73,19,Directed,2041,,,1,
73,26,Directed,2042,,,3,
73,30,Directed,2043,,,2,
73,32,Directed,2044,,,10,
73,33,Directed,2045,,,1,
73,34,Directed,2046,,,7,
73,35,Directed,2047,,,3,
73,44,Directed,2048,,,4,
73,58,Directed,2049,,,3,
73,59,Directed,2050,,,1,
73,61,Directed,2051,,,4,
73,62,Directed,2052,,,8,
73,74,Directed,2053,,,1,
73,96,Directed,2054,,,16,
73,98,Directed,2055,,,1,
73,113,Directed,2056,,,2,
73,114,Directed,2057,,,1,
73,141,Directed,2058,,,1,
73,149,Directed,2059,,,5,
73,155,Directed,2060,,,10,
73,156,Directed,2061,,,2,
73,159,Directed,2062,,,1,
74,5,Directed,2063,,,3,
74,7,Directed,2064,,,3,
74,10,Directed,2065,,,2,
74,14,Directed,2066,,,1,
74,17,Directed,2067,,,1,
74,19,Directed,2068,,,2,
74,20,Directed,2069,,,1,
74,22,Directed,2070,,,1,
74,28,Directed,2071,,,1,
74,29,Directed,2072,,,5,
74,30,Directed,2073,,,2,
74,33,Directed,2074,,,1,
74,51,Directed,2075,,,3,
74,63,Directed,2076,,,4,
74,64,Directed,2077,,,1,
74,67,Directed,2078,,,1,
74,68,Directed,2079,,,2,
74,69,Directed,2080,,,1,
74,70,Directed,2081,,,4,
74,71,Directed,2082,,,1,
74,72,Directed,2083,,,1,
74,73,Directed,2084,,,1,
74,75,Directed,2085,,,1,
74,78,Directed,2086,,,2,
74,89,Directed,2087,,,1,
74,96,Directed,2088,,,3,
74,102,Directed,2089,,,1,
74,104,Directed,2090,,,1,
74,106,Directed,2091,,,1,
74,107,Directed,2092,,,7,
74,114,Directed,2093,,,1,
74,115,Directed,2094,,,2,
74,117,Directed,2095,,,1,
74,119,Directed,2096,,,2,
74,127,Directed,2097,,,3,
74,130,Directed,2098,,,1,
74,132,Directed,2099,,,1,
74,137,Directed,2100,,,17,
74,142,Directed,2101,,,1,
74,147,Directed,2102,,,1,
74,151,Directed,2103,,,1,
74,154,Directed,2104,,,3,
74,157,Directed,2105,,,1,
74,161,Directed,2106,,,1,
74,162,Directed,2107,,,1,
75,7,Directed,2108,,,3,
75,10,Directed,2109,,,2,
75,29,Directed,2110,,,4,
75,43,Directed,2111,,,1,
75,68,Directed,2112,,,6,
75,69,Directed,2113,,,15,
75,74,Directed,2114,,,2,
75,76,Directed,2115,,,1,
75,78,Directed,2116,,,3,
75,81,Directed,2117,,,3,
75,83,Directed,2118,,,1,
75,92,Directed,2119,,,1,
75,97,Directed,2120,,,1,
75,107,Directed,2121,,,2,
75,111,Directed,2122,,,2,
75,119,Directed,2123,,,7,
75,127,Directed,2124,,,1,
75,132,Directed,2125,,,1,
75,137,Directed,2126,,,1,
75,144,Directed,2127,,,3,
75,147,Directed,2128,,,1,
75,150,Directed,2129,,,1,
75,154,Directed,2130,,,2,
75,156,Directed,2131,,,1,
75,157,Directed,2132,,,1,
76,0,Directed,2133,,,2,
76,6,Directed,2134,,,2,
76,8,Directed,2135,,,2,
76,9,Directed,2136,,,1,
76,13,Directed,2137,,,2,
76,14,Directed,2138,,,4,
76,33,Directed,2139,,,2,
76,36,Directed,2140,,,2,
76,37,Directed,2141,,,2,
76,40,Directed,2142,,,4,
76,45,Directed,2143,,,2,
76,50,Directed,2144,,,2,
76,53,Directed,2145,,,3,
76,54,Directed,2146,,,4,
76,56,Directed,2147,,,3,
76,65,Directed,2148,,,1,
76,68,Directed,2149,,,1,
76,74,Directed,2150,,,1,
76,80,Directed,2151,,,1,
76,102,Directed,2152,,,2,
76,117,Directed,2153,,,3,
76,118,Directed,2154,,,2,
76,119,Directed,2155,,,2,
76,120,Directed,2156,,,2,
76,121,Directed,2157,,,1,
76,122,Directed,2158,,,2,
76,128,Directed,2159,,,1,
76,130,Directed,2160,,,1,
76,137,Directed,2161,,,1,
76,142,Directed,2162,,,2,
76,144,Directed,2163,,,3,
76,151,Directed,2164,,,6,
76,153,Directed,2165,,,4,
76,154,Directed,2166,,,1,
76,157,Directed,2167,,,1,
76,160,Directed,2168,,,1,
77,1,Directed,2169,,,2,
77,3,Directed,2170,,,2,
77,7,Directed,2171,,,1,
77,10,Directed,2172,,,1,
77,18,Directed,2173,,,2,
77,23,Directed,2174,,,2,
77,25,Directed,2175,,,2,
77,27,Directed,2176,,,1,
77,39,Directed,2177,,,5,
77,43,Directed,2178,,,7,
77,47,Directed,2179,,,5,
77,52,Directed,2180,,,1,
77,55,Directed,2181,,,2,
77,60,Directed,2182,,,4,
77,66,Directed,2183,,,2,
77,69,Directed,2184,,,1,
77,87,Directed,2185,,,1,
77,88,Directed,2186,,,13,
77,91,Directed,2187,,,1,
77,98,Directed,2188,,,2,
77,99,Directed,2189,,,2,
77,100,Directed,2190,,,2,
77,106,Directed,2191,,,7,
77,123,Directed,2192,,,1,
77,129,Directed,2193,,,3,
77,131,Directed,2194,,,1,
77,136,Directed,2195,,,1,
77,140,Directed,2196,,,8,
77,146,Directed,2197,,,7,
77,147,Directed,2198,,,1,
77,148,Directed,2199,,,2,
77,150,Directed,2200,,,3,
77,152,Directed,2201,,,14,
77,165,Directed,2202,,,13,
77,166,Directed,2203,,,1,
78,1,Directed,2204,,,1,
78,7,Directed,2205,,,4,
78,10,Directed,2206,,,7,
78,22,Directed,2207,,,2,
78,24,Directed,2208,,,1,
78,29,Directed,2209,,,6,
78,45,Directed,2210,,,1,
78,51,Directed,2211,,,1,
78,68,Directed,2212,,,7,
78,69,Directed,2213,,,6,
78,75,Directed,2214,,,3,
78,81,Directed,2215,,,4,
78,89,Directed,2216,,,1,
78,111,Directed,2217,,,6,
78,119,Directed,2218,,,8,
78,127,Directed,2219,,,11,
78,137,Directed,2220,,,8,
78,144,Directed,2221,,,7,
78,150,Directed,2222,,,1,
78,154,Directed,2223,,,13,
78,157,Directed,2224,,,2,
79,11,Directed,2225,,,1,
79,22,Directed,2226,,,9,
79,24,Directed,2227,,,5,
79,29,Directed,2228,,,2,
79,63,Directed,2229,,,2,
79,66,Directed,2230,,,2,
79,67,Directed,2231,,,6,
79,68,Directed,2232,,,2,
79,75,Directed,2233,,,2,
79,78,Directed,2234,,,1,
79,81,Directed,2235,,,2,
79,89,Directed,2236,,,7,
79,90,Directed,2237,,,1,
79,111,Directed,2238,,,2,
79,116,Directed,2239,,,2,
79,119,Directed,2240,,,2,
79,132,Directed,2241,,,7,
79,137,Directed,2242,,,5,
79,139,Directed,2243,,,2,
79,144,Directed,2244,,,2,
79,147,Directed,2245,,,6,
79,160,Directed,2246,,,8,
79,161,Directed,2247,,,2,
80,8,Directed,2248,,,5,
80,13,Directed,2249,,,1,
80,14,Directed,2250,,,2,
80,17,Directed,2251,,,2,
80,20,Directed,2252,,,1,
80,33,Directed,2253,,,4,
80,36,Directed,2254,,,1,
80,37,Directed,2255,,,2,
80,40,Directed,2256,,,3,
80,46,Directed,2257,,,2,
80,48,Directed,2258,,,1,
80,50,Directed,2259,,,1,
80,53,Directed,2260,,,3,
80,56,Directed,2261,,,5,
80,64,Directed,2262,,,5,
80,65,Directed,2263,,,1,
80,70,Directed,2264,,,4,
80,76,Directed,2265,,,1,
80,84,Directed,2266,,,1,
80,85,Directed,2267,,,12,
80,92,Directed,2268,,,1,
80,102,Directed,2269,,,3,
80,108,Directed,2270,,,2,
80,109,Directed,2271,,,4,
80,110,Directed,2272,,,1,
80,111,Directed,2273,,,1,
80,117,Directed,2274,,,4,
80,118,Directed,2275,,,6,
80,120,Directed,2276,,,4,
80,121,Directed,2277,,,1,
80,122,Directed,2278,,,1,
80,128,Directed,2279,,,4,
80,133,Directed,2280,,,2,
80,134,Directed,2281,,,4,
80,138,Directed,2282,,,3,
80,142,Directed,2283,,,4,
80,143,Directed,2284,,,3,
81,10,Directed,2285,,,1,
81,11,Directed,2286,,,1,
81,29,Directed,2287,,,2,
81,43,Directed,2288,,,1,
81,68,Directed,2289,,,8,
81,69,Directed,2290,,,6,
81,75,Directed,2291,,,5,
81,78,Directed,2292,,,7,
81,83,Directed,2293,,,2,
81,96,Directed,2294,,,1,
81,107,Directed,2295,,,1,
81,119,Directed,2296,,,5,
81,127,Directed,2297,,,5,
81,132,Directed,2298,,,2,
81,137,Directed,2299,,,8,
81,139,Directed,2300,,,1,
81,140,Directed,2301,,,1,
81,144,Directed,2302,,,8,
81,147,Directed,2303,,,2,
81,150,Directed,2304,,,1,
81,154,Directed,2305,,,2,
81,157,Directed,2306,,,3,
81,160,Directed,2307,,,1,
82,1,Directed,2308,,,2,
82,3,Directed,2309,,,1,
82,21,Directed,2310,,,2,
82,25,Directed,2311,,,2,
82,31,Directed,2312,,,3,
82,39,Directed,2313,,,3,
82,43,Directed,2314,,,2,
82,47,Directed,2315,,,1,
82,55,Directed,2316,,,5,
82,60,Directed,2317,,,4,
82,72,Directed,2318,,,5,
82,77,Directed,2319,,,1,
82,89,Directed,2320,,,1,
82,91,Directed,2321,,,5,
82,94,Directed,2322,,,3,
82,98,Directed,2323,,,2,
82,100,Directed,2324,,,1,
82,106,Directed,2325,,,4,
82,123,Directed,2326,,,1,
82,129,Directed,2327,,,7,
82,131,Directed,2328,,,1,
82,136,Directed,2329,,,1,
82,140,Directed,2330,,,1,
82,148,Directed,2331,,,9,
82,150,Directed,2332,,,4,
82,152,Directed,2333,,,2,
82,165,Directed,2334,,,2,
82,166,Directed,2335,,,2,
83,1,Directed,2336,,,4,
83,3,Directed,2337,,,1,
83,15,Directed,2338,,,1,
83,21,Directed,2339,,,1,
83,22,Directed,2340,,,1,
83,25,Directed,2341,,,4,
83,27,Directed,2342,,,1,
83,39,Directed,2343,,,3,
83,43,Directed,2344,,,5,
83,47,Directed,2345,,,2,
83,52,Directed,2346,,,1,
83,55,Directed,2347,,,1,
83,60,Directed,2348,,,1,
83,69,Directed,2349,,,1,
83,72,Directed,2350,,,5,
83,75,Directed,2351,,,1,
83,91,Directed,2352,,,1,
83,98,Directed,2353,,,5,
83,99,Directed,2354,,,1,
83,100,Directed,2355,,,1,
83,106,Directed,2356,,,2,
83,119,Directed,2357,,,1,
83,123,Directed,2358,,,1,
83,129,Directed,2359,,,1,
83,136,Directed,2360,,,1,
83,137,Directed,2361,,,1,
83,140,Directed,2362,,,1,
83,148,Directed,2363,,,1,
83,150,Directed,2364,,,7,
83,165,Directed,2365,,,2,
84,0,Directed,2366,,,2,
84,6,Directed,2367,,,2,
84,8,Directed,2368,,,6,
84,9,Directed,2369,,,2,
84,17,Directed,2370,,,6,
84,37,Directed,2371,,,2,
84,40,Directed,2372,,,2,
84,45,Directed,2373,,,2,
84,46,Directed,2374,,,2,
84,50,Directed,2375,,,3,
84,54,Directed,2376,,,2,
84,56,Directed,2377,,,3,
84,64,Directed,2378,,,1,
84,65,Directed,2379,,,2,
84,70,Directed,2380,,,4,
84,71,Directed,2381,,,4,
84,80,Directed,2382,,,6,
84,85,Directed,2383,,,4,
84,108,Directed,2384,,,7,
84,109,Directed,2385,,,4,
84,118,Directed,2386,,,5,
84,120,Directed,2387,,,3,
84,121,Directed,2388,,,4,
84,122,Directed,2389,,,6,
84,128,Directed,2390,,,2,
84,133,Directed,2391,,,6,
84,138,Directed,2392,,,8,
84,142,Directed,2393,,,4,
84,147,Directed,2394,,,1,
84,151,Directed,2395,,,2,
84,162,Directed,2396,,,2,
85,0,Directed,2397,,,1,
85,8,Directed,2398,,,1,
85,17,Directed,2399,,,4,
85,33,Directed,2400,,,1,
85,36,Directed,2401,,,2,
85,37,Directed,2402,,,3,
85,40,Directed,2403,,,1,
85,45,Directed,2404,,,4,
85,46,Directed,2405,,,11,
85,48,Directed,2406,,,1,
85,51,Directed,2407,,,4,
85,53,Directed,2408,,,2,
85,54,Directed,2409,,,1,
85,56,Directed,2410,,,2,
85,64,Directed,2411,,,1,
85,65,Directed,2412,,,2,
85,71,Directed,2413,,,4,
85,75,Directed,2414,,,1,
85,80,Directed,2415,,,17,
85,84,Directed,2416,,,1,
85,86,Directed,2417,,,1,
85,97,Directed,2418,,,1,
85,109,Directed,2419,,,1,
85,118,Directed,2420,,,2,
85,120,Directed,2421,,,3,
85,121,Directed,2422,,,8,
85,128,Directed,2423,,,6,
85,130,Directed,2424,,,7,
85,133,Directed,2425,,,2,
85,134,Directed,2426,,,2,
85,138,Directed,2427,,,5,
85,142,Directed,2428,,,1,
85,143,Directed,2429,,,2,
85,153,Directed,2430,,,4,
86,0,Directed,2431,,,3,
86,8,Directed,2432,,,4,
86,13,Directed,2433,,,6,
86,14,Directed,2434,,,8,
86,17,Directed,2435,,,4,
86,20,Directed,2436,,,13,
86,36,Directed,2437,,,2,
86,37,Directed,2438,,,1,
86,38,Directed,2439,,,4,
86,40,Directed,2440,,,7,
86,45,Directed,2441,,,8,
86,46,Directed,2442,,,2,
86,48,Directed,2443,,,2,
86,50,Directed,2444,,,2,
86,51,Directed,2445,,,14,
86,54,Directed,2446,,,3,
86,56,Directed,2447,,,8,
86,64,Directed,2448,,,6,
86,65,Directed,2449,,,1,
86,70,Directed,2450,,,6,
86,71,Directed,2451,,,6,
86,80,Directed,2452,,,4,
86,84,Directed,2453,,,2,
86,102,Directed,2454,,,13,
86,108,Directed,2455,,,1,
86,110,Directed,2456,,,6,
86,117,Directed,2457,,,5,
86,118,Directed,2458,,,9,
86,120,Directed,2459,,,4,
86,121,Directed,2460,,,6,
86,122,Directed,2461,,,10,
86,128,Directed,2462,,,1,
86,130,Directed,2463,,,4,
86,133,Directed,2464,,,4,
86,134,Directed,2465,,,4,
86,138,Directed,2466,,,2,
86,142,Directed,2467,,,5,
86,143,Directed,2468,,,9,
86,151,Directed,2469,,,1,
86,153,Directed,2470,,,4,
86,162,Directed,2471,,,4,
86,164,Directed,2472,,,7,
87,15,Directed,2473,,,1,
87,18,Directed,2474,,,2,
87,25,Directed,2475,,,1,
87,27,Directed,2476,,,2,
87,31,Directed,2477,,,1,
87,39,Directed,2478,,,5,
87,43,Directed,2479,,,2,
87,47,Directed,2480,,,2,
87,52,Directed,2481,,,3,
87,60,Directed,2482,,,1,
87,72,Directed,2483,,,5,
87,77,Directed,2484,,,1,
87,88,Directed,2485,,,2,
87,95,Directed,2486,,,3,
87,99,Directed,2487,,,4,
87,100,Directed,2488,,,3,
87,106,Directed,2489,,,3,
87,129,Directed,2490,,,2,
87,136,Directed,2491,,,1,
87,150,Directed,2492,,,3,
87,152,Directed,2493,,,1,
87,165,Directed,2494,,,6,
87,166,Directed,2495,,,3,
88,1,Directed,2496,,,3,
88,3,Directed,2497,,,3,
88,15,Directed,2498,,,1,
88,18,Directed,2499,,,2,
88,21,Directed,2500,,,3,
88,25,Directed,2501,,,3,
88,31,Directed,2502,,,2,
88,39,Directed,2503,,,2,
88,43,Directed,2504,,,2,
88,47,Directed,2505,,,1,
88,55,Directed,2506,,,2,
88,60,Directed,2507,,,2,
88,72,Directed,2508,,,3,
88,77,Directed,2509,,,5,
88,82,Directed,2510,,,1,
88,87,Directed,2511,,,3,
88,91,Directed,2512,,,3,
88,95,Directed,2513,,,2,
88,98,Directed,2514,,,4,
88,99,Directed,2515,,,3,
88,100,Directed,2516,,,5,
88,106,Directed,2517,,,3,
88,123,Directed,2518,,,1,
88,136,Directed,2519,,,6,
88,146,Directed,2520,,,5,
88,150,Directed,2521,,,1,
88,152,Directed,2522,,,11,
88,165,Directed,2523,,,9,
88,166,Directed,2524,,,12,
89,7,Directed,2525,,,2,
89,10,Directed,2526,,,5,
89,17,Directed,2527,,,1,
89,20,Directed,2528,,,1,
89,22,Directed,2529,,,12,
89,24,Directed,2530,,,3,
89,29,Directed,2531,,,5,
89,63,Directed,2532,,,6,
89,66,Directed,2533,,,2,
89,67,Directed,2534,,,19,
89,68,Directed,2535,,,1,
89,69,Directed,2536,,,2,
89,70,Directed,2537,,,1,
89,74,Directed,2538,,,4,
89,78,Directed,2539,,,7,
89,81,Directed,2540,,,2,
89,98,Directed,2541,,,1,
89,104,Directed,2542,,,2,
89,107,Directed,2543,,,4,
89,112,Directed,2544,,,1,
89,119,Directed,2545,,,3,
89,127,Directed,2546,,,4,
89,132,Directed,2547,,,10,
89,137,Directed,2548,,,26,
89,147,Directed,2549,,,16,
89,154,Directed,2550,,,6,
89,157,Directed,2551,,,3,
89,160,Directed,2552,,,8,
89,161,Directed,2553,,,12,
90,10,Directed,2554,,,2,
90,11,Directed,2555,,,1,
90,22,Directed,2556,,,4,
90,25,Directed,2557,,,1,
90,29,Directed,2558,,,5,
90,63,Directed,2559,,,2,
90,66,Directed,2560,,,9,
90,67,Directed,2561,,,2,
90,68,Directed,2562,,,6,
90,81,Directed,2563,,,4,
90,111,Directed,2564,,,2,
90,116,Directed,2565,,,2,
90,119,Directed,2566,,,2,
90,132,Directed,2567,,,2,
90,137,Directed,2568,,,1,
90,144,Directed,2569,,,5,
90,147,Directed,2570,,,2,
90,160,Directed,2571,,,1,
90,163,Directed,2572,,,3,
91,1,Directed,2573,,,4,
91,3,Directed,2574,,,1,
91,15,Directed,2575,,,1,
91,18,Directed,2576,,,1,
91,25,Directed,2577,,,2,
91,27,Directed,2578,,,4,
91,31,Directed,2579,,,3,
91,39,Directed,2580,,,2,
91,43,Directed,2581,,,1,
91,47,Directed,2582,,,1,
91,55,Directed,2583,,,3,
91,60,Directed,2584,,,8,
91,72,Directed,2585,,,12,
91,82,Directed,2586,,,1,
91,83,Directed,2587,,,1,
91,88,Directed,2588,,,1,
91,94,Directed,2589,,,2,
91,98,Directed,2590,,,4,
91,99,Directed,2591,,,1,
91,100,Directed,2592,,,1,
91,106,Directed,2593,,,3,
91,129,Directed,2594,,,7,
91,131,Directed,2595,,,2,
91,140,Directed,2596,,,1,
91,148,Directed,2597,,,2,
91,165,Directed,2598,,,2,
91,166,Directed,2599,,,3,
92,0,Directed,2600,,,2,
92,1,Directed,2601,,,1,
92,6,Directed,2602,,,2,
92,8,Directed,2603,,,4,
92,9,Directed,2604,,,1,
92,13,Directed,2605,,,2,
92,17,Directed,2606,,,2,
92,20,Directed,2607,,,8,
92,33,Directed,2608,,,7,
92,36,Directed,2609,,,2,
92,37,Directed,2610,,,6,
92,38,Directed,2611,,,1,
92,40,Directed,2612,,,9,
92,43,Directed,2613,,,1,
92,45,Directed,2614,,,4,
92,48,Directed,2615,,,4,
92,50,Directed,2616,,,1,
92,51,Directed,2617,,,2,
92,53,Directed,2618,,,4,
92,54,Directed,2619,,,5,
92,56,Directed,2620,,,7,
92,64,Directed,2621,,,7,
92,65,Directed,2622,,,5,
92,70,Directed,2623,,,3,
92,71,Directed,2624,,,8,
92,80,Directed,2625,,,2,
92,85,Directed,2626,,,1,
92,86,Directed,2627,,,2,
92,97,Directed,2628,,,1,
92,102,Directed,2629,,,6,
92,108,Directed,2630,,,2,
92,109,Directed,2631,,,4,
92,110,Directed,2632,,,8,
92,117,Directed,2633,,,2,
92,118,Directed,2634,,,9,
92,120,Directed,2635,,,6,
92,121,Directed,2636,,,2,
92,122,Directed,2637,,,1,
92,128,Directed,2638,,,4,
92,130,Directed,2639,,,4,
92,133,Directed,2640,,,4,
92,134,Directed,2641,,,5,
92,137,Directed,2642,,,1,
92,138,Directed,2643,,,8,
92,142,Directed,2644,,,12,
92,143,Directed,2645,,,5,
92,151,Directed,2646,,,5,
92,162,Directed,2647,,,2,
93,4,Directed,2648,,,1,
93,26,Directed,2649,,,1,
93,32,Directed,2650,,,2,
93,34,Directed,2651,,,5,
93,35,Directed,2652,,,2,
93,44,Directed,2653,,,1,
93,58,Directed,2654,,,4,
93,61,Directed,2655,,,5,
93,62,Directed,2656,,,2,
93,73,Directed,2657,,,2,
93,96,Directed,2658,,,3,
93,113,Directed,2659,,,2,
93,124,Directed,2660,,,2,
93,125,Directed,2661,,,1,
93,145,Directed,2662,,,1,
93,149,Directed,2663,,,7,
93,155,Directed,2664,,,2,
94,1,Directed,2665,,,2,
94,3,Directed,2666,,,1,
94,10,Directed,2667,,,1,
94,15,Directed,2668,,,2,
94,18,Directed,2669,,,1,
94,21,Directed,2670,,,2,
94,23,Directed,2671,,,2,
94,25,Directed,2672,,,2,
94,27,Directed,2673,,,3,
94,39,Directed,2674,,,1,
